,referralId,reasons.count,reasons.items,venue.id,venue.name,venue.location.address,venue.location.lat,venue.location.lng,venue.location.labeledLatLngs,venue.location.distance,venue.location.postalCode,venue.location.cc,venue.location.city,venue.location.state,venue.location.country,venue.location.formattedAddress,venue.categories,venue.verified,venue.stats.tipCount,venue.stats.usersCount,venue.stats.checkinsCount,venue.stats.visitsCount,venue.beenHere.count,venue.beenHere.lastCheckinExpiredAt,venue.beenHere.marked,venue.beenHere.unconfirmedCount,venue.photos.count,venue.photos.groups,venue.hereNow.count,venue.hereNow.summary,venue.hereNow.groups,venue.venuePage.id,venue.location.crossStreet,venue.location.neighborhood
66,e-0-4e076572d22d658532a5a5b7-66,0,"[{'summary': 'This spot is popular', 'type': 'general', 'reasonName': 'globalInteractionReason'}]",4e076572d22d658532a5a5b7,Wohlers,Thadenstr. 148,53.557168,9.954764,"[{'label': 'display', 'lat': 53.557168, 'lng': 9.954764}]",2981,22767,DE,Hamburg,Hamburg,Deutschland,"['Thadenstr. 148', '22767 Hamburg', 'Deutschland']","[{'id': '4bf58dd8d48988d1c4941735', 'name': 'Restaurant', 'pluralName': 'Restaurants', 'shortName': 'Restaurant', 'icon': {'prefix': 'https://ss3.4sqi.net/img/categories_v2/food/default_', 'suffix': '.png'}, 'primary': True}]",False,0,0,0,0,0,0,False,0,0,[],0,Nobody here,[],,,
67,e-0-4b05885af964a52027c022e3-67,0,"[{'summary': 'This spot is popular', 'type': 'general', 'reasonName': 'globalInteractionReason'}]",4b05885af964a52027c022e3,Bodos Bootssteg,Harvestehuder Weg 1b,53.56730541671698,10.001756884745618,"[{'label': 'display', 'lat': 53.56730541671698, 'lng': 10.001756884745618}]",1462,20148,DE,Hamburg,Hamburg,Deutschland,"['Harvestehuder Weg 1b', '20148 Hamburg', 'Deutschland']","[{'id': '4bf58dd8d48988d16d941735', 'name': 'Café', 'pluralName': 'Cafés', 'shortName': 'Café', 'icon': {'prefix': 'https://ss3.4sqi.net/img/categories_v2/food/cafe_', 'suffix': '.png'}, 'primary': True}]",False,0,0,0,0,0,0,False,0,0,[],0,Nobody here,[],,,
68,e-0-54606e1e498e1a3a461f42ba-68,0,"[{'summary': 'This spot is popular', 'type': 'general', 'reasonName': 'globalInteractionReason'}]",54606e1e498e1a3a461f42ba,Louis Kitchen.Bar,Dehnhaide 24,53.578994573412665,10.043754551273011,"[{'label': 'display', 'lat': 53.578994573412665, 'lng': 10.043754551273011}]",4015,22081,DE,Hamburg,Hamburg,Deutschland,"['Dehnhaide 24', '22081 Hamburg', 'Deutschland']","[{'id': '4bf58dd8d48988d116941735', 'name': 'Bar', 'pluralName': 'Bars', 'shortName': 'Bar', 'icon': {'prefix': 'https://ss3.4sqi.net/img/categories_v2/nightlife/pub_', 'suffix': '.png'}, 'primary': True}]",False,0,0,0,0,0,0,False,0,0,[],0,Nobody here,[],,,
69,e-0-4bb1dd1af964a5202ca73ce3-69,0,"[{'summary': 'This spot is popular', 'type': 'general', 'reasonName': 'globalInteractionReason'}]",4bb1dd1af964a5202ca73ce3,Pförtnerhäuschen,Neuer Kamp 30,53.55758198081606,9.96763019434455,"[{'label': 'display', 'lat': 53.55758198081606, 'lng': 9.96763019434455}]",2145,20357,DE,Hamburg,Hamburg,Deutschland,"['Neuer Kamp 30 (Sternstr.)', '20357 Hamburg', 'Deutschland']","[{'id': '4bf58dd8d48988d116941735', 'name': 'Bar', 'pluralName': 'Bars', 'shortName': 'Bar', 'icon': {'prefix': 'https://ss3.4sqi.net/img/categories_v2/nightlife/pub_', 'suffix': '.png'}, 'primary': True}]",False,0,0,0,0,0,0,False,0,0,[],0,Nobody here,[],,Sternstr.,
70,e-0-4b76b8bff964a520a95a2ee3-70,0,"[{'summary': 'This spot is popular', 'type': 'general', 'reasonName': 'globalInteractionReason'}]",4b76b8bff964a520a95a2ee3,Die Glocke,Klosterallee 65,53.57965203271371,9.979543203441649,"[{'label': 'display', 'lat': 53.57965203271371, 'lng': 9.979543203441649}]",3124,20144,DE,Hamburg,Hamburg,Deutschland,"['Klosterallee 65 (Isestrasse)', '20144 Hamburg', 'Deutschland']","[{'id': '4bf58dd8d48988d11b941735', 'name': 'Pub', 'pluralName': 'Pubs', 'shortName': 'Pub', 'icon': {'prefix': 'https://ss3.4sqi.net/img/categories_v2/nightlife/pub_', 'suffix': '.png'}, 'primary': True}]",False,0,0,0,0,0,0,False,0,0,[],0,Nobody here,[],,Isestrasse,
71,e-0-5cc0a10b8afbe00032e2f90d-71,0,"[{'summary': 'This spot is popular', 'type': 'general', 'reasonName': 'globalInteractionReason'}]",5cc0a10b8afbe00032e2f90d,ALEX,Vorsetzen 72,53.5444664,9.975225,"[{'label': 'display', 'lat': 53.5444664, 'lng': 9.975225}]",1943,20459,DE,Hamburg,Hamburg,Deutschland,"['Vorsetzen 72', '20459 Hamburg', 'Deutschland']","[{'id': '4bf58dd8d48988d116941735', 'name': 'Bar', 'pluralName': 'Bars', 'shortName': 'Bar', 'icon': {'prefix': 'https://ss3.4sqi.net/img/categories_v2/nightlife/pub_', 'suffix': '.png'}, 'primary': True}]",True,0,0,0,0,0,0,False,0,0,[],0,Nobody here,[],537855438,,
72,e-0-5a230758efa82a243dd78dab-72,0,"[{'summary': 'This spot is popular', 'type': 'general', 'reasonName': 'globalInteractionReason'}]",5a230758efa82a243dd78dab,Tipsy Baker Bar,Esplanade 29,53.558003772071494,9.989643983040544,"[{'label': 'display', 'lat': 53.558003772071494, 'lng': 9.989643983040544}]",779,20354,DE,Hamburg,Hamburg,Deutschland,"['Esplanade 29', '20354 Hamburg', 'Deutschland']","[{'id': '4bf58dd8d48988d116941735', 'name': 'Bar', 'pluralName': 'Bars', 'shortName': 'Bar', 'icon': {'prefix': 'https://ss3.4sqi.net/img/categories_v2/nightlife/pub_', 'suffix': '.png'}, 'primary': True}]",False,0,0,0,0,0,0,False,0,0,[],0,Nobody here,[],,,
73,e-0-4b19767cf964a520c9dd23e3-73,0,"[{'summary': 'This spot is popular', 'type': 'general', 'reasonName': 'globalInteractionReason'}]",4b19767cf964a520c9dd23e3,Sands,Dammtordamm 2,53.55966656105084,9.989644860506747,"[{'label': 'display', 'lat': 53.55966656105084, 'lng': 9.989644860506747}]",893,20354,DE,Hamburg,Hamburg,Deutschland,"['Dammtordamm 2 (Dag-Hammarskjöld-Brücke)', '20354 Hamburg', 'Deutschland']","[{'id': '4bf58dd8d48988d11e941735', 'name': 'Cocktail Bar', 'pluralName': 'Cocktail Bars', 'shortName': 'Cocktail', 'icon': {'prefix': 'https://ss3.4sqi.net/img/categories_v2/nightlife/cocktails_', 'suffix': '.png'}, 'primary': True}]",True,0,0,0,0,0,0,False,0,0,[],0,Nobody here,[],587437201,Dag-Hammarskjöld-Brücke,
74,e-0-4b2bbcb3f964a520fbb924e3-74,0,"[{'summary': 'This spot is popular', 'type': 'general', 'reasonName': 'globalInteractionReason'}]",4b2bbcb3f964a520fbb924e3,Meyer Lansky's,Gänsemarkt 36,53.55577763282695,9.987495084635597,"[{'label': 'display', 'lat': 53.55577763282695, 'lng': 9.987495084635597}]",817,20354,DE,Hamburg,Hamburg,Deutschland,"['Gänsemarkt 36 (Dammtorstr.)', '20354 Hamburg', 'Deutschland']","[{'id': '4bf58dd8d48988d11e941735', 'name': 'Cocktail Bar', 'pluralName': 'Cocktail Bars', 'shortName': 'Cocktail', 'icon': {'prefix': 'https://ss3.4sqi.net/img/categories_v2/nightlife/cocktails_', 'suffix': '.png'}, 'primary': True}]",False,0,0,0,0,0,0,False,0,0,[],1,One other person is here,"[{'type': 'others', 'name': 'Other people here', 'count': 1, 'items': []}]",,Dammtorstr.,
75,e-0-4b3fc2d2f964a5202fae25e3-75,0,"[{'summary': 'This spot is popular', 'type': 'general', 'reasonName': 'globalInteractionReason'}]",4b3fc2d2f964a5202fae25e3,439-Bar,Vereinsstr. 38,53.56661020228904,9.961856838051935,"[{'label': 'display', 'lat': 53.56661020228904, 'lng': 9.961856838051935}]",2849,20357,DE,Hamburg,Hamburg,Deutschland,"['Vereinsstr. 38', '20357 Hamburg', 'Deutschland']","[{'id': '4bf58dd8d48988d116941735', 'name': 'Bar', 'pluralName': 'Bars', 'shortName': 'Bar', 'icon': {'prefix': 'https://ss3.4sqi.net/img/categories_v2/nightlife/pub_', 'suffix': '.png'}, 'primary': True}]",False,0,0,0,0,0,0,False,0,0,[],0,Nobody here,[],,,
76,e-0-4b05885bf964a5204ec022e3-76,0,"[{'summary': 'This spot is popular', 'type': 'general', 'reasonName': 'globalInteractionReason'}]",4b05885bf964a5204ec022e3,Fritz Bauch,Bartelsstr. 6,53.56174443823007,9.965130934808212,"[{'label': 'display', 'lat': 53.56174443823007, 'lng': 9.965130934808212}]",2426,20357,DE,Hamburg,Hamburg,Deutschland,"['Bartelsstr. 6', '20357 Hamburg', 'Deutschland']","[{'id': '4bf58dd8d48988d116941735', 'name': 'Bar', 'pluralName': 'Bars', 'shortName': 'Bar', 'icon': {'prefix': 'https://ss3.4sqi.net/img/categories_v2/nightlife/pub_', 'suffix': '.png'}, 'primary': True}]",False,0,0,0,0,0,0,False,0,0,[],0,Nobody here,[],,,
77,e-0-4b1a48abf964a520a2e823e3-77,0,"[{'summary': 'This spot is popular', 'type': 'general', 'reasonName': 'globalInteractionReason'}]",4b1a48abf964a520a2e823e3,Due Baristi,Langenfelder Damm 2-4,53.5781302685288,9.941569594497501,"[{'label': 'display', 'lat': 53.5781302685288, 'lng': 9.941569594497501}]",4667,20257,DE,Hamburg,Hamburg,Deutschland,"['Langenfelder Damm 2-4', '20257 Hamburg', 'Deutschland']","[{'id': '4bf58dd8d48988d16d941735', 'name': 'Café', 'pluralName': 'Cafés', 'shortName': 'Café', 'icon': {'prefix': 'https://ss3.4sqi.net/img/categories_v2/food/cafe_', 'suffix': '.png'}, 'primary': True}]",False,0,0,0,0,0,0,False,0,0,[],0,Nobody here,[],,,
78,e-0-4b4e42d0f964a5203be726e3-78,0,"[{'summary': 'This spot is popular', 'type': 'general', 'reasonName': 'globalInteractionReason'}]",4b4e42d0f964a5203be726e3,Cocktrail,Schürbecker Str. 12,53.56949796968206,10.027577877044678,"[{'label': 'display', 'lat': 53.56949796968206, 'lng': 10.027577877044678}]",2512,22087,DE,Hamburg,Hamburg,Deutschland,"['Schürbecker Str. 12 (Mundsburger Damm)', '22087 Hamburg', 'Deutschland']","[{'id': '4bf58dd8d48988d11e941735', 'name': 'Cocktail Bar', 'pluralName': 'Cocktail Bars', 'shortName': 'Cocktail', 'icon': {'prefix': 'https://ss3.4sqi.net/img/categories_v2/nightlife/cocktails_', 'suffix': '.png'}, 'primary': True}]",False,0,0,0,0,0,0,False,0,0,[],0,Nobody here,[],,Mundsburger Damm,
79,e-0-4f91cca1e4b02d8842f72db4-79,0,"[{'summary': 'This spot is popular', 'type': 'general', 'reasonName': 'globalInteractionReason'}]",4f91cca1e4b02d8842f72db4,KorallBar,Simon-von-Utrecht-Str. 89,53.55118982323543,9.962333584775845,"[{'label': 'display', 'lat': 53.55118982323543, 'lng': 9.962333584775845}]",2486,20359,DE,Hamburg,Hamburg,Deutschland,"['Simon-von-Utrecht-Str. 89 (Hein-Hoyer-Str.)', '20359 Hamburg', 'Deutschland']","[{'id': '4bf58dd8d48988d11b941735', 'name': 'Pub', 'pluralName': 'Pubs', 'shortName': 'Pub', 'icon': {'prefix': 'https://ss3.4sqi.net/img/categories_v2/nightlife/pub_', 'suffix': '.png'}, 'primary': True}]",False,0,0,0,0,0,0,False,0,0,[],0,Nobody here,[],,Hein-Hoyer-Str.,
80,e-0-4d8060f9551ea1cd916719c5-80,0,"[{'summary': 'This spot is popular', 'type': 'general', 'reasonName': 'globalInteractionReason'}]",4d8060f9551ea1cd916719c5,Nachtasyl,Alstertor 1,53.5519716980625,9.998252615332603,"[{'label': 'display', 'lat': 53.5519716980625, 'lng': 9.998252615332603}]",266,20095,DE,Hamburg,Hamburg,Deutschland,"['Alstertor 1', '20095 Hamburg', 'Deutschland']","[{'id': '4bf58dd8d48988d116941735', 'name': 'Bar', 'pluralName': 'Bars', 'shortName': 'Bar', 'icon': {'prefix': 'https://ss3.4sqi.net/img/categories_v2/nightlife/pub_', 'suffix': '.png'}, 'primary': True}]",False,0,0,0,0,0,0,False,0,0,[],0,Nobody here,[],,,
81,e-0-5593de51498e84c1c5eea1df-81,0,"[{'summary': 'This spot is popular', 'type': 'general', 'reasonName': 'globalInteractionReason'}]",5593de51498e84c1c5eea1df,Entenwerder1,Entenwerder 1,53.52937167561987,10.037802457809448,"[{'label': 'display', 'lat': 53.52937167561987, 'lng': 10.037802457809448}]",3748,20539,DE,Hamburg,Hamburg,Deutschland,"['Entenwerder 1', '20539 Hamburg', 'Deutschland']","[{'id': '4bf58dd8d48988d117941735', 'name': 'Beer Garden', 'pluralName': 'Beer Gardens', 'shortName': 'Beer Garden', 'icon': {'prefix': 'https://ss3.4sqi.net/img/categories_v2/nightlife/beergarden_', 'suffix': '.png'}, 'primary': True}]",False,0,0,0,0,0,0,False,0,0,[],0,Nobody here,[],,,
82,e-0-4b095f21f964a5204d1623e3-82,0,"[{'summary': 'This spot is popular', 'type': 'general', 'reasonName': 'globalInteractionReason'}]",4b095f21f964a5204d1623e3,Tiefenthal,Isestr. 77,53.583556733444844,9.985635401363634,"[{'label': 'display', 'lat': 53.583556733444844, 'lng': 9.985635401363634}]",3391,20149,DE,Hamburg,Hamburg,Deutschland,"['Isestr. 77', '20149 Hamburg', 'Deutschland']","[{'id': '4bf58dd8d48988d116941735', 'name': 'Bar', 'pluralName': 'Bars', 'shortName': 'Bar', 'icon': {'prefix': 'https://ss3.4sqi.net/img/categories_v2/nightlife/pub_', 'suffix': '.png'}, 'primary': True}]",True,0,0,0,0,0,0,False,0,0,[],0,Nobody here,[],66921233,,
83,e-0-4e710a991838f0daa0d6ae95-83,0,"[{'summary': 'This spot is popular', 'type': 'general', 'reasonName': 'globalInteractionReason'}]",4e710a991838f0daa0d6ae95,IndoChine IceBar,Neumühlen 11,53.54389036973865,9.92344236089002,"[{'label': 'display', 'lat': 53.54389036973865, 'lng': 9.92344236089002}]",5165,22763,DE,Hamburg,Hamburg,Deutschland,"['Neumühlen 11', '22763 Hamburg', 'Deutschland']","[{'id': '4bf58dd8d48988d116941735', 'name': 'Bar', 'pluralName': 'Bars', 'shortName': 'Bar', 'icon': {'prefix': 'https://ss3.4sqi.net/img/categories_v2/nightlife/pub_', 'suffix': '.png'}, 'primary': True}]",True,0,0,0,0,0,0,False,0,0,[],0,Nobody here,[],51600193,,
84,e-0-4c80f4742f1c236a48dd2a43-84,0,"[{'summary': 'This spot is popular', 'type': 'general', 'reasonName': 'globalInteractionReason'}]",4c80f4742f1c236a48dd2a43,Watergate,Bei den St. Pauli Landungsbrücken 8,53.545428481439714,9.965168522644838,"[{'label': 'display', 'lat': 53.545428481439714, 'lng': 9.965168522644838}]",2478,20359,DE,Hamburg,Hamburg,Deutschland,"['Bei den St. Pauli Landungsbrücken 8', '20359 Hamburg', 'Deutschland']","[{'id': '4bf58dd8d48988d116941735', 'name': 'Bar', 'pluralName': 'Bars', 'shortName': 'Bar', 'icon': {'prefix': 'https://ss3.4sqi.net/img/categories_v2/nightlife/pub_', 'suffix': '.png'}, 'primary': True}]",False,0,0,0,0,0,0,False,0,0,[],0,Nobody here,[],,,
85,e-0-5708ee0a498e3d3dfc535e28-85,0,"[{'summary': 'This spot is popular', 'type': 'general', 'reasonName': 'globalInteractionReason'}]",5708ee0a498e3d3dfc535e28,Vin Aqua Vin,Hellkamp 7,53.5770325866251,9.946612777761969,"[{'label': 'display', 'lat': 53.5770325866251, 'lng': 9.946612777761969}]",4324,20255,DE,Hamburg,Hamburg,Deutschland,"['Hellkamp 7', '20255 Hamburg', 'Deutschland']","[{'id': '4bf58dd8d48988d16d941735', 'name': 'Café', 'pluralName': 'Cafés', 'shortName': 'Café', 'icon': {'prefix': 'https://ss3.4sqi.net/img/categories_v2/food/cafe_', 'suffix': '.png'}, 'primary': True}]",False,0,0,0,0,0,0,False,0,0,[],0,Nobody here,[],,,
86,e-0-4cc5b25ebc239521db92bd33-86,0,"[{'summary': 'This spot is popular', 'type': 'general', 'reasonName': 'globalInteractionReason'}]",4cc5b25ebc239521db92bd33,Kosmos Sankt Liederlich,Paul-Roosen-Str. 25,53.553178743217394,9.958121995603861,"[{'label': 'display', 'lat': 53.553178743217394, 'lng': 9.958121995603861}]",2744,22767,DE,Hamburg,Hamburg,Deutschland,"['Paul-Roosen-Str. 25', '22767 Hamburg', 'Deutschland']","[{'id': '4bf58dd8d48988d116941735', 'name': 'Bar', 'pluralName': 'Bars', 'shortName': 'Bar', 'icon': {'prefix': 'https://ss3.4sqi.net/img/categories_v2/nightlife/pub_', 'suffix': '.png'}, 'primary': True}]",False,0,0,0,0,0,0,False,0,0,[],0,Nobody here,[],,,
87,e-0-4b8070bcf964a5208b7230e3-87,0,"[{'summary': 'This spot is popular', 'type': 'general', 'reasonName': 'globalInteractionReason'}]",4b8070bcf964a5208b7230e3,Zum Schellfischposten,Carsten-Rehder-Str. 62,53.544491823570716,9.946443741612066,"[{'label': 'display', 'lat': 53.544491823570716, 'lng': 9.946443741612066}]",3678,22767,DE,Hamburg,Hamburg,Deutschland,"['Carsten-Rehder-Str. 62', '22767 Hamburg', 'Deutschland']","[{'id': '4bf58dd8d48988d11b941735', 'name': 'Pub', 'pluralName': 'Pubs', 'shortName': 'Pub', 'icon': {'prefix': 'https://ss3.4sqi.net/img/categories_v2/nightlife/pub_', 'suffix': '.png'}, 'primary': True}]",False,0,0,0,0,0,0,False,0,0,[],0,Nobody here,[],,,
88,e-0-4b05885bf964a52039c022e3-88,0,"[{'summary': 'This spot is popular', 'type': 'general', 'reasonName': 'globalInteractionReason'}]",4b05885bf964a52039c022e3,Gazoline,132 Bahrenfelder Straße,53.553028516017136,9.929666267518048,"[{'label': 'display', 'lat': 53.553028516017136, 'lng': 9.929666267518048}]",4625,22765,DE,Hamburg,Hamburg,Deutschland,"['132 Bahrenfelder Straße', '22765 Hamburg', 'Deutschland']","[{'id': '4bf58dd8d48988d116941735', 'name': 'Bar', 'pluralName': 'Bars', 'shortName': 'Bar', 'icon': {'prefix': 'https://ss3.4sqi.net/img/categories_v2/nightlife/pub_', 'suffix': '.png'}, 'primary': True}]",False,0,0,0,0,0,0,False,0,0,[],0,Nobody here,[],,,
89,e-0-4b77b15ef964a5201fa72ee3-89,0,"[{'summary': 'This spot is popular', 'type': 'general', 'reasonName': 'globalInteractionReason'}]",4b77b15ef964a5201fa72ee3,Café MAY,Stormarner Str. 34,53.57779577965712,10.062699110680233,"[{'label': 'display', 'lat': 53.57779577965712, 'lng': 10.062699110680233}]",4928,22049,DE,Hamburg,Hamburg,Deutschland,"['Stormarner Str. 34', '22049 Hamburg', 'Deutschland']","[{'id': '4bf58dd8d48988d16d941735', 'name': 'Café', 'pluralName': 'Cafés', 'shortName': 'Café', 'icon': {'prefix': 'https://ss3.4sqi.net/img/categories_v2/food/cafe_', 'suffix': '.png'}, 'primary': True}]",False,0,0,0,0,0,0,False,0,0,[],0,Nobody here,[],,,
90,e-0-4beda58391380f47413aa018-90,0,"[{'summary': 'This spot is popular', 'type': 'general', 'reasonName': 'globalInteractionReason'}]",4beda58391380f47413aa018,Caipi Colada,Kanalstr. 3,53.57257486233466,10.016085740857179,"[{'label': 'display', 'lat': 53.57257486233466, 'lng': 10.016085740857179}]",2314,22085,DE,Hamburg,Hamburg,Deutschland,"['Kanalstr. 3 (Hofweg)', '22085 Hamburg', 'Deutschland']","[{'id': '4bf58dd8d48988d11e941735', 'name': 'Cocktail Bar', 'pluralName': 'Cocktail Bars', 'shortName': 'Cocktail', 'icon': {'prefix': 'https://ss3.4sqi.net/img/categories_v2/nightlife/cocktails_', 'suffix': '.png'}, 'primary': True}]",False,0,0,0,0,0,0,False,0,0,[],0,Nobody here,[],,Hofweg,
91,e-0-5751dd4e498eef496a9b849b-91,0,"[{'summary': 'This spot is popular', 'type': 'general', 'reasonName': 'globalInteractionReason'}]",5751dd4e498eef496a9b849b,Drip Bar,Antonistr. 4,53.54702334779768,9.957464548001381,"[{'label': 'display', 'lat': 53.54702334779768, 'lng': 9.957464548001381}]",2898,20359,DE,Hamburg,Hamburg,Deutschland,"['Antonistr. 4', '20359 Hamburg', 'Deutschland']","[{'id': '4bf58dd8d48988d11e941735', 'name': 'Cocktail Bar', 'pluralName': 'Cocktail Bars', 'shortName': 'Cocktail', 'icon': {'prefix': 'https://ss3.4sqi.net/img/categories_v2/nightlife/cocktails_', 'suffix': '.png'}, 'primary': True}]",False,0,0,0,0,0,0,False,0,0,[],0,Nobody here,[],,,
92,e-0-4b05885cf964a5207cc022e3-92,0,"[{'summary': 'This spot is popular', 'type': 'general', 'reasonName': 'globalInteractionReason'}]",4b05885cf964a5207cc022e3,Golden Pudel Club,St. Pauli Fischmarkt 27,53.54614711825744,9.95786726474762,"[{'label': 'display', 'lat': 53.54614711825744, 'lng': 9.95786726474762}]",2902,20359,DE,Hamburg,Hamburg,Deutschland,"['St. Pauli Fischmarkt 27', '20359 Hamburg', 'Deutschland']","[{'id': '4bf58dd8d48988d116941735', 'name': 'Bar', 'pluralName': 'Bars', 'shortName': 'Bar', 'icon': {'prefix': 'https://ss3.4sqi.net/img/categories_v2/nightlife/pub_', 'suffix': '.png'}, 'primary': True}]",False,0,0,0,0,0,0,False,0,0,[],0,Nobody here,[],,,
93,e-0-4aee09d0f964a52085d121e3-93,0,"[{'summary': 'This spot is popular', 'type': 'general', 'reasonName': 'globalInteractionReason'}]",4aee09d0f964a52085d121e3,Saal II,Schulterblatt 83,53.562769351916245,9.96085524559021,"[{'label': 'display', 'lat': 53.562769351916245, 'lng': 9.96085524559021}]",2731,20357,DE,Hamburg,Hamburg,Deutschland,"['Schulterblatt 83 (Eifflerstr.)', '20357 Hamburg', 'Deutschland']","[{'id': '4bf58dd8d48988d11b941735', 'name': 'Pub', 'pluralName': 'Pubs', 'shortName': 'Pub', 'icon': {'prefix': 'https://ss3.4sqi.net/img/categories_v2/nightlife/pub_', 'suffix': '.png'}, 'primary': True}]",False,0,0,0,0,0,0,False,0,0,[],0,Nobody here,[],,Eifflerstr.,
94,e-0-4b05885bf964a52048c022e3-94,0,"[{'summary': 'This spot is popular', 'type': 'general', 'reasonName': 'globalInteractionReason'}]",4b05885bf964a52048c022e3,Filmhauskneipe,Friedensallee 7,53.55442347178739,9.927553645930384,"[{'label': 'display', 'lat': 53.55442347178739, 'lng': 9.927553645930384}]",4763,22765,DE,Hamburg,Hamburg,Deutschland,"['Friedensallee 7', '22765 Hamburg', 'Deutschland']","[{'id': '4bf58dd8d48988d11b941735', 'name': 'Pub', 'pluralName': 'Pubs', 'shortName': 'Pub', 'icon': {'prefix': 'https://ss3.4sqi.net/img/categories_v2/nightlife/pub_', 'suffix': '.png'}, 'primary': True}]",False,0,0,0,0,0,0,False,0,0,[],0,Nobody here,[],,,
95,e-0-549810c2498ed65f033eef93-95,0,"[{'summary': 'This spot is popular', 'type': 'general', 'reasonName': 'globalInteractionReason'}]",549810c2498ed65f033eef93,The Walrus,Wohlwillstr. 47,53.55559609201344,9.962646858101737,"[{'label': 'display', 'lat': 53.55559609201344, 'lng': 9.962646858101737}]",2447,20359,DE,Hamburg,Hamburg,Deutschland,"['Wohlwillstr. 47', '20359 Hamburg', 'Deutschland']","[{'id': '4bf58dd8d48988d116941735', 'name': 'Bar', 'pluralName': 'Bars', 'shortName': 'Bar', 'icon': {'prefix': 'https://ss3.4sqi.net/img/categories_v2/nightlife/pub_', 'suffix': '.png'}, 'primary': True}]",False,0,0,0,0,0,0,False,0,0,[],0,Nobody here,[],,,
96,e-0-58937c45e612f2374827abc9-96,0,"[{'summary': 'This spot is popular', 'type': 'general', 'reasonName': 'globalInteractionReason'}]",58937c45e612f2374827abc9,STANDARD,,53.551189,9.957895,"[{'label': 'display', 'lat': 53.551189, 'lng': 9.957895}]",2777,,DE,Hamburg,Hamburg,Deutschland,"['Hamburg', 'Deutschland']","[{'id': '4bf58dd8d48988d11e941735', 'name': 'Cocktail Bar', 'pluralName': 'Cocktail Bars', 'shortName': 'Cocktail', 'icon': {'prefix': 'https://ss3.4sqi.net/img/categories_v2/nightlife/cocktails_', 'suffix': '.png'}, 'primary': True}]",False,0,0,0,0,0,0,False,0,0,[],0,Nobody here,[],,,
97,e-0-4b190522f964a52038d723e3-97,0,"[{'summary': 'This spot is popular', 'type': 'general', 'reasonName': 'globalInteractionReason'}]",4b190522f964a52038d723e3,Frank und Frei,Schanzenstr. 93,53.563091178655846,9.9653708048888,"[{'label': 'display', 'lat': 53.563091178655846, 'lng': 9.9653708048888}]",2467,20357,DE,Hamburg,Hamburg,Deutschland,"['Schanzenstr. 93', '20357 Hamburg', 'Deutschland']","[{'id': '4bf58dd8d48988d116941735', 'name': 'Bar', 'pluralName': 'Bars', 'shortName': 'Bar', 'icon': {'prefix': 'https://ss3.4sqi.net/img/categories_v2/nightlife/pub_', 'suffix': '.png'}, 'primary': True}]",False,0,0,0,0,0,0,False,0,0,[],0,Nobody here,[],,,
98,e-0-56c57250cd10eecab76df2d5-98,0,"[{'summary': 'This spot is popular', 'type': 'general', 'reasonName': 'globalInteractionReason'}]",56c57250cd10eecab76df2d5,Cafe & Bar Celona,Lenhartzstr. 1-5,53.5853658462862,9.981244835484226,"[{'label': 'display', 'lat': 53.5853658462862, 'lng': 9.981244835484226}]",3671,20249,DE,Hamburg,Hamburg,Deutschland,"['Lenhartzstr. 1-5 (Curschmannstr.)', '20249 Hamburg', 'Deutschland']","[{'id': '4bf58dd8d48988d16d941735', 'name': 'Café', 'pluralName': 'Cafés', 'shortName': 'Café', 'icon': {'prefix': 'https://ss3.4sqi.net/img/categories_v2/food/cafe_', 'suffix': '.png'}, 'primary': True}]",False,0,0,0,0,0,0,False,0,0,[],0,Nobody here,[],,Curschmannstr.,
99,e-0-4e91da358231d8feae870111-99,0,"[{'summary': 'This spot is popular', 'type': 'general', 'reasonName': 'globalInteractionReason'}]",4e91da358231d8feae870111,Sunset,Walddörferstr. 110,53.579509267123456,10.076860785484314,"[{'label': 'display', 'lat': 53.579509267123456, 'lng': 10.076860785484314}]",5832,22041,DE,Hamburg,Hamburg,Deutschland,"['Walddörferstr. 110', '22041 Hamburg', 'Deutschland']","[{'id': '4bf58dd8d48988d116941735', 'name': 'Bar', 'pluralName': 'Bars', 'shortName': 'Bar', 'icon': {'prefix': 'https://ss3.4sqi.net/img/categories_v2/nightlife/pub_', 'suffix': '.png'}, 'primary': True}]",False,0,0,0,0,0,0,False,0,0,[],0,Nobody here,[],,,
